語1,語2,共起事例数,Jaccard（ネットワーク重み）
バット,ボール,76,0.043304843304843306
ガラス,負傷,76,0.041988950276243095
休憩,眼,76,0.04157549234135667
人,眼,76,0.041170097508125676
負傷,頭,76,0.03976975405546834
ボール,顔,76,0.03803803803803804
直撃,負傷,76,0.03718199608610567
練習,補綴,76,0.034655722754217966
歯科,練習,76,0.03460837887067395
当たる,教室,76,0.034373586612392586
機能,練習,76,0.03432700993676603
折,部,76,0.031160311603116032
意識,部,76,0.030744336569579287
人,遊ぶ,75,0.08143322475570032
補綴,運動,75,0.08021390374331551
加える,運動,75,0.07928118393234672
床,教室,75,0.07747933884297521
場,外傷,75,0.07470119521912351
ぶつかる,前歯,75,0.062034739454094295
強い,時間,75,0.05664652567975831
前歯,足,75,0.05588673621460507
倒れる,運動,75,0.05572065378900446
口,試合,75,0.05434782608695652
ぶつける,顔面,75,0.05411255411255411
ぶつかる,試合,75,0.05266853932584269
前歯,運動,75,0.05053908355795148
れる,右手,75,0.046583850931677016
相手,運動,75,0.04570383912248629
ボール,跳ね返る,75,0.045372050816696916
運動,顔面,75,0.04230118443316413
しまう,眼,75,0.035494557501183154
強打,眼,75,0.03399818676337262
瞳,部,75,0.03182011030971574
散る,部,75,0.031806615776081425
バレーボール,部,75,0.031725888324873094
園,庭,74,0.6548672566371682
シャトル,バドミントン,74,0.4868421052631579
意識,車,74,0.17577197149643706
性,障害,74,0.14258188824662812
ガラス,教室,74,0.09736842105263158
性,野球,74,0.08409090909090909
外傷,運動,74,0.07974137931034483
手,遊ぶ,74,0.06702898550724638
足,遊ぶ,74,0.06502636203866433
友人,手,74,0.0592
歯,相手,74,0.05559729526671676
しまう,打つ,74,0.05010155721056195
場,足,74,0.050033806626098715
れる,終了,74,0.04820846905537459
れる,下校,74,0.04789644012944984
口,転倒,74,0.04431137724550898
ボール,視力,74,0.04322429906542056
当たる,近く,74,0.0392156862745098
受診,練習,74,0.03255609326880774
状態,練習,74,0.032342657342657344
右手,練習,74,0.031610422896198205
破る,部,74,0.030502885408079144
捕る,球,73,0.21791044776119403
手術,植込み,73,0.2166172106824926
球,直撃,73,0.1123076923076923
残る,視,73,0.09034653465346534
ノック,野球,73,0.08924205378973105
場,減退,73,0.07815845824411134
くる,教室,73,0.0606312292358804
直撃,運動,73,0.059640522875817
強打,遊ぶ,73,0.05694227769110764
眼,跳ね返る,73,0.04856952761144378
くる,体育,73,0.048184818481848184
付近,眼,73,0.044457978075517664
ボール,行く,73,0.03907922912205567
シュート,練習,73,0.03404850746268657
練習,落下,73,0.0320738137082601
つく,練習,73,0.031933508311461065
指,部,73,0.029176658673061552
心肺,搬送,72,0.16475972540045766
口,昇降,72,0.14342629482071714
救急,障害,72,0.10510948905109489
減退,運動,72,0.08391608391608392
視力,運動,72,0.08
マット,体育,72,0.07392197125256673
外,運動,72,0.0736196319018405
場,障害,72,0.06233766233766234
ぶつける,時間,72,0.06143344709897611
直撃,相手,72,0.05442176870748299
くる,前歯,72,0.05236363636363636
しまう,強打,72,0.049484536082474224
ネット,眼,72,0.045627376425855515
場,強打,72,0.04433497536945813
ピッチャー,ボール,72,0.04321728691476591
バッター,当たる,72,0.04070096099491238
ボール,性,72,0.03993344425956739
外,練習,72,0.03218596334376397
練習,行く,72,0.03111495246326707
本,練習,72,0.030087755954868366
つく,部,72,0.028346456692913385
さ,高い,71,0.44936708860759494
AED,病院,71,0.24482758620689654
失う,指,71,0.17974683544303796
搬送,障害,71,0.10395314787701318
床,滑る,71,0.09102564102564102
前額,残る,71,0.08142201834862385
時間,鬼ごっこ,71,0.07537154989384288
場,視力,71,0.07259713701431493
友人,廊下,71,0.0720081135902637
室,残る,71,0.06768350810295519
ぶつける,前歯,71,0.06448683015440508
教室,足,71,0.06037414965986394
倒れる,時間,71,0.052090975788701394
手,運動,71,0.051787016776075855
手,打つ,71,0.0508595988538682
つく,転倒,71,0.04816824966078698
加える,負傷,71,0.04004512126339538
指,負傷,71,0.03911845730027548
ボール,右手,71,0.03738809899947341
当たる,膝,71,0.03560682046138415
眼,足,71,0.0343492985002419
練習,部員,71,0.033427495291902073
意識,練習,71,0.03192446043165468
入る,練習,71,0.030829353017802867
付近,部,71,0.02846832397754611
ガラス,ドア,70,0.21739130434782608
骨,骨折,70,0.16203703703703703
折れる,本,70,0.13916500994035785
視力,野球,70,0.0880503144654088
バスケットボール,体育,70,0.06398537477148081
強打,滑る,70,0.06205673758865248
地面,打つ,70,0.0586756077116513
相手,頭部,70,0.05785123966942149
取る,試合,70,0.05756578947368421
床,打つ,70,0.05704971475142624
地面,場,70,0.05622489959839357
走る,足,70,0.053804765564950036
れる,後日,70,0.051775147928994084
歯科,転倒,70,0.05043227665706052
歯,試合,70,0.05025125628140704
くる,場,70,0.046265697290152015
体育館,顔面,70,0.045721750489875895
強打,運動,70,0.045190445448676564
打つ,時間,70,0.044136191677175286
人,転倒,70,0.04281345565749235
ボール,拾う,70,0.04181600955794504
眼,障害,70,0.040183696900114814
チーム,当たる,70,0.038314176245210725
練習,車,70,0.03089143865842895
グラウンド,部,70,0.029118136439267885
近く,部,70,0.027944111776447105
切る,割れる,69,0.1619718309859155
右手,指,69,0.12969924812030076
教室,窓,69,0.1019202363367799
残る,視野,69,0.08424908424908426
外,残る,69,0.07120743034055728
救急,走る,69,0.06565176022835395
体育,床,69,0.053696498054474705
強打,教室,69,0.052233156699470096
補綴,転倒,69,0.049783549783549784
加える,転倒,69,0.049391553328561204
打つ,足,69,0.04818435754189944
眼,調節,69,0.046621621621621624
シュート,ボール,69,0.040516735173223725
ネット,ボール,69,0.03981534910559723
当たる,減退,69,0.03922683342808414
補綴,負傷,69,0.0391156462585034
歯科,負傷,69,0.03904923599320883
ネット,当たる,69,0.0379746835443038
ぶつかる,眼,69,0.035640495867768594
ボール,人,69,0.0344139650872818
休憩,当たる,69,0.03331723804925157
ピッチャー,練習,69,0.032639545884579
接触,練習,69,0.030831099195710455
負う,部,69,0.02775543041029767
部,額,69,0.027446300715990454
状態,部,69,0.027101335428122545
植込み,病院,68,0.2537313432835821
バット,振る,68,0.22442244224422442
AED,救急,68,0.15178571428571427
受診,性,68,0.1468682505399568
治療,瘢痕,68,0.11544991511035653
折れる,歯,68,0.11221122112211221
ぶつける,額,68,0.11038961038961038
AED,倒れる,68,0.10559006211180125
地面,自転車,68,0.09018567639257294
残る,複,68,0.084472049689441
前歯,脱臼,68,0.08364083640836409
バット,野球,68,0.08076009501187649
ぶつける,足,68,0.06660137120470128
相手,肘,68,0.06267281105990784
友人,床,68,0.06261510128913444
場,投げる,68,0.05573770491803279
投げる,相手,68,0.0547945205479452
膝,試合,68,0.054183266932270914
口,打つ,68,0.054140127388535034
廊下,顔面,68,0.050860134629768135
場,手,68,0.04686423156443832
友人,場,68,0.04506295559973492
しまう,体育,68,0.04415584415584416
残る,顔面,68,0.038461538461538464
下校,負傷,68,0.03685636856368564
出る,部,68,0.02678219771563608
行く,部,68,0.026448852586542202
ぶつかる,頭,67,0.08150851581508516
手,落下,67,0.07910271546635184
バランス,地面,67,0.07486033519553073
病院,走る,67,0.07461024498886415
体育,祭,67,0.07204301075268817
しまう,切る,67,0.07030430220356768
ぶつかる,友人,67,0.05785837651122625
強い,走る,67,0.05518945634266886
場,歯,67,0.05087319665907365
倒れる,相手,67,0.046143250688705235
相手,足,67,0.04445919044459191
救急,転倒,67,0.041796631316281974
残る,相手,67,0.04092852779474649
状,負傷,67,0.03826384922901199
守備,当たる,67,0.03695532266960838
ボール,受診,67,0.03651226158038147
バッティング,負傷,67,0.03633405639913232
持つ,負傷,67,0.03584804708400214
当たる,持つ,67,0.03446502057613169
後日,搬送,66,0.1531322505800464
動,救急,66,0.15172413793103448
取る,行く,66,0.11518324607329843
られる,投げる,66,0.10610932475884244
外傷,野球,66,0.07961399276236429
休憩,走る,66,0.06162464985994398
取る,相手,66,0.05679862306368331
口,場,66,0.050381679389312976
くる,友人,66,0.049924357034795766
倒れる,残る,66,0.049143708116157855
れる,除,66,0.04878048780487805
れる,細,66,0.048672566371681415
れる,動,66,0.04863669859985262
せる,転倒,66,0.04596100278551532
眼,視,66,0.04432505036937542
遊ぶ,顔面,66,0.043478260869565216
治療,転倒,66,0.04230769230769231
れる,頭,66,0.040565457897971724
衝突,負傷,66,0.03656509695290859
肘,負傷,66,0.03642384105960265
つく,負傷,66,0.035541195476575124
打撃,練習,66,0.03182256509161042
心肺,蘇生,65,0.6770833333333334
AED,除,65,0.5603448275862069
AED,細,65,0.5462184873949579
AED,動,65,0.5416666666666666
動,車,65,0.22569444444444445
脳,障害,65,0.1766304347826087
救急,細,65,0.14942528735632185
治療,病院,65,0.11443661971830986
サッカー,チーム,65,0.11054421768707483
体育館,手術,65,0.078125
体育館,治療,65,0.07479861910241657
地面,足,65,0.06304558680892337
手,足,65,0.05263157894736842
AED,れる,65,0.04734158776402039
倒れる,打つ,65,0.04706734250543085
転倒,階段,65,0.046999276934201015
くる,運動,65,0.04510756419153366
しまう,相手,65,0.04169339320076972
れる,入る,65,0.04116529449018366
れる,取る,65,0.04077791718946048
残存,眼,65,0.03946569520340012
負傷,近く,65,0.0356946732564525
バスケットボール,負傷,65,0.035326086956521736
取る,負傷,65,0.034427966101694914
シュート,部,65,0.02702702702702703
痛み,部,65,0.02679307502061006
落下,部,65,0.025620811982656682
教室,部,65,0.022919605077574047
機能,脳,64,0.256
動,病院,64,0.22695035460992907
細,車,64,0.2222222222222222
救急,除,64,0.14780600461893764
搬送,瘢痕,64,0.10094637223974763
ピッチャー,野球,64,0.0849933598937583
ぶつかる,廊下,64,0.07655502392344497
衝突,走る,64,0.07281001137656427
地面,崩す,64,0.07264472190692395
床,歯,64,0.0713489409141583
野球,飛ぶ,64,0.07017543859649122
くる,廊下,64,0.06406406406406406
友人,蹴る,64,0.06237816764132553
打球,運動,64,0.05834092980856882
体育館,倒れる,64,0.05765765765765766
手術,試合,64,0.05177993527508091
歯,運動,64,0.05148833467417538
体育,地面,64,0.050955414012738856
下校,顔面,64,0.050955414012738856
打つ,歯,64,0.050473186119873815
試合,骨折,64,0.049689440993788817
教室,残る,64,0.048743335872048744
搬送,試合,64,0.0487062404870624
打ちつける,転倒,64,0.047337278106508875
足,運動,64,0.0453257790368272
体育,時間,64,0.038811400848999394
当たり,負傷,64,0.038461538461538464
れる,本,64,0.038300418910831836
ボール,外傷,64,0.0365296803652968
当たる,折れる,64,0.035184167124793844
バスケットボール,当たる,64,0.033402922755741124
ボール,頭部,64,0.033126293995859216
られる,練習,64,0.02794759825327511
脳,高次,63,0.6847826086956522
機能,高次,63,0.28378378378378377
病院,除,63,0.22580645161290322
病院,細,63,0.22340425531914893
車,除,63,0.2202797202797203
心肺,病院,63,0.21428571428571427
機能,関節,63,0.21283783783783783
AED,車,63,0.20655737704918034
特定,終了,63,0.19811320754716982
障害,高次,63,0.18475073313782991
後日,救急,63,0.14416475972540047
失う,搬送,63,0.11209964412811388
搬送,機能,63,0.11013986013986014
救急,瘢痕,63,0.0987460815047022
滑る,遊ぶ,63,0.07241379310344828
休憩,足,63,0.06075216972034716
バランス,倒れる,63,0.05822550831792976
体育,病院,63,0.05785123966942149
接触,試合,63,0.05521472392638037
時間,滑る,63,0.05492589363557106
しまう,強い,63,0.05117790414297319
口,運動,63,0.050970873786407765
前歯,手,63,0.04772727272727273
倒れる,強打,63,0.046357615894039736
手,残る,63,0.046086320409656184
前歯,友人,63,0.045718432510885344
残る,足,63,0.044967880085653104
サッカー,顔面,63,0.04378040305767894
転倒,額,63,0.043358568479008944
くる,打つ,63,0.042915531335149866
眼,眼球,63,0.041584158415841586
搬送,転倒,63,0.03927680798004988
線,負傷,63,0.03633217993079585
登校,負傷,63,0.03494176372712146
ぶつかる,れる,63,0.03482587064676617
性,負傷,63,0.03459637561779242
負傷,選手,63,0.034239130434782605
当たる,残存,63,0.033421750663129975
受診,当たる,63,0.0327613104524181
当たる,行く,63,0.03211009174311927
当たる,頭部,63,0.031234506693108576
マット,練習,63,0.029166666666666667
目,練習,63,0.02837837837837838
当たる,走る,63,0.026831345826235094
打撲,部,63,0.025968672712283595
廊下,部,63,0.024009146341463415
後日,除,62,0.6019417475728155
後日,細,62,0.5849056603773585
動,後日,62,0.5794392523364486
後日,車,62,0.21379310344827587
保健,室,62,0.18674698795180722
救急,機能,62,0.1076388888888889
サッカー,選手,62,0.09226190476190477
バランス,落ちる,62,0.08051948051948052
残る,麻痺,62,0.07496977025392987
挫創,残る,62,0.07407407407407407
柔道,相手,62,0.06418219461697723
残る,病院,62,0.06224899598393574
しまう,右手,62,0.06187624750499002
しまう,歯,62,0.053772766695576756
地面,運動,62,0.05272108843537415
強い,足,62,0.05245346869712352
しまう,教室,62,0.05020242914979757
口,相手,62,0.04644194756554307
しまう,走る,62,0.04562178072111847
場,遊ぶ,62,0.045288531775018265
蹴る,顔面,62,0.04505813953488372
場,強い,62,0.04425410421127766
れる,挟む,62,0.04353932584269663
れる,外,62,0.04087013843111404
れる,頬,62,0.04065573770491803
サッカー,転倒,62,0.03746223564954683
眼,近く,62,0.037282020444978956
ボール,追いかける,62,0.035838150289017344
れる,口,62,0.035107587768969425
体操,練習,62,0.02927289896128423
減退,練習,62,0.02914903620122238
ボール,手,62,0.028258887876025523
部,陸上,62,0.026563838903170524
ガラス,部,62,0.024671707122960605
破る,補綴,61,0.19122257053291536
歯科,破る,61,0.18944099378881987
加える,破る,61,0.18484848484848485
下校,道路,61,0.1556122448979592
地面,落ちる,61,0.09145427286356822
残る,脳,61,0.07367149758454106
シャトル,打つ,61,0.0691609977324263
体育館,搬送,61,0.06673960612691467
ぶつける,教室,61,0.06482465462274177
シュート,試合,61,0.057929724596391265
場,車,61,0.055809698078682524
歯,野球,61,0.053555750658472345
登校,顔面,61,0.05033003300330033
場,蹴る,61,0.049836601307189546
救急,試合,61,0.04621212121212121
頭部,顔面,61,0.04515173945225759
れる,殴る,61,0.04475421863536317
強打,手,61,0.04413892908827786
前歯,走る,61,0.04379038047379756
かける,れる,61,0.04018445322793149
強打,残る,61,0.03945666235446313
グラウンド,ボール,61,0.035568513119533525
痕,負傷,61,0.035280508964719494
接触,負傷,61,0.03370165745856354
当たる,折,61,0.03315217391304348
落下,負傷,61,0.032937365010799136
当たる,障害,61,0.03069954705586311
着地,練習,61,0.028188539741219962
ピッチャー,部,61,0.02568421052631579
柔道,部,61,0.025619487610247797
出血,部,61,0.024887800897592818
遊ぶ,部,61,0.021746880570409983
心肺,救急,60,0.13274336283185842
倒れる,心肺,60,0.09259259259259259
床,廊下,60,0.07802340702210664
倒れる,状態,60,0.07092198581560284
くる,衝突,60,0.0684931506849315
マット,運動,60,0.06637168141592921
床,強い,60,0.061224489795918366
床,手,60,0.05791505791505792
場,機能,60,0.05725190839694656
切る,時間,60,0.056338028169014086
くる,人,60,0.05514705882352941
バット,試合,60,0.05390835579514825
試合,頭,60,0.047619047619047616
人,体育,60,0.046801872074883
体育,歯,60,0.045146726862302484
