項目数,項目集合,事例数,支持度,支持度（％）
3,和暦=平成 | 発生場所2=運動場・校庭（園庭） | 給付年度=20,34,0.02147820593809223,2.1478
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 給付年度=20,34,0.02147820593809223,2.1478
3,和暦=平成 | 給付年度=26 | 被災学年=2,34,0.02147820593809223,2.1478
3,場合別1=課外指導 | 性別=男 | 給付年度=26,34,0.02147820593809223,2.1478
3,場合別2=体育的部活動 | 性別=男 | 給付年度=26,34,0.02147820593809223,2.1478
3,和暦=平成 | 場合別1=課外指導 | 給付年度=28,34,0.02147820593809223,2.1478
3,和暦=平成 | 場合別2=体育的部活動 | 給付年度=28,34,0.02147820593809223,2.1478
3,場合別1=課外指導 | 場合別2=体育的部活動 | 給付年度=28,34,0.02147820593809223,2.1478
3,場合別1=課外指導 | 性別=男 | 給付年度=30,34,0.02147820593809223,2.1478
3,場合別2=体育的部活動 | 性別=男 | 給付年度=30,34,0.02147820593809223,2.1478
3,和暦=令和 | 性別=男 | 発生場所2=体育館・屋内運動場,34,0.02147820593809223,2.1478
3,和暦=令和 | 場合別1=通学中 | 被災学校種=高,34,0.02147820593809223,2.1478
3,和暦=令和 | 発生場所2=道路 | 被災学校種=高,34,0.02147820593809223,2.1478
3,和暦=令和 | 被災学校種=高 | 通学方法=自転車,34,0.02147820593809223,2.1478
3,和暦=令和 | 場合別2=体育的部活動 | 給付年度=2,34,0.02147820593809223,2.1478
3,場合別1=課外指導 | 場合別2=体育的部活動 | 給付年度=2,34,0.02147820593809223,2.1478
3,和暦=令和 | 性別=男 | 給付年度=3,34,0.02147820593809223,2.1478
3,和暦=令和 | 給付年度=4 | 被災学校種=高,34,0.02147820593809223,2.1478
3,和暦=平成 | 場合別1=特別活動（除学校行事） | 被災学校種=小,33,0.020846493998736577,2.0846
3,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=17,33,0.020846493998736577,2.0846
3,和暦=平成 | 性別=男 | 発生場所2=その他,33,0.020846493998736577,2.0846
3,和暦=平成 | 給付年度=17 | 被災学年=1,33,0.020846493998736577,2.0846
3,場合別1=各教科等 | 発生場所2=運動場・校庭（園庭） | 被災学校種=中,33,0.020846493998736577,2.0846
3,場合別2=体育（保健体育） | 発生場所2=運動場・校庭（園庭） | 被災学校種=中,33,0.020846493998736577,2.0846
3,場合別2=体育（保健体育） | 被災学年=3 | 被災学校種=中,33,0.020846493998736577,2.0846
3,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=ソフトボール | 被災学校種=中,33,0.020846493998736577,2.0846
3,発生場所2=運動場・校庭（園庭） | 競技種目=ソフトボール | 被災学校種=中,33,0.020846493998736577,2.0846
3,場合別1=特別活動（除学校行事） | 性別=男 | 発生場所1=学校内・校舎内（園内・園舎内）,33,0.020846493998736577,2.0846
3,発生場所1=学校外（園外） | 被災学年=2 | 被災学校種=中,33,0.020846493998736577,2.0846
3,和暦=平成 | 競技種目=バスケットボール | 被災学年=1,33,0.020846493998736577,2.0846
3,場合別1=課外指導 | 発生場所2=体育館・屋内運動場 | 被災学年=1,33,0.020846493998736577,2.0846
3,場合別2=体育的部活動 | 発生場所2=体育館・屋内運動場 | 被災学年=1,33,0.020846493998736577,2.0846
3,場合別1=休憩時間 | 場合別2=授業終了後の特定時間中 | 性別=男,33,0.020846493998736577,2.0846
3,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=ソフトボール | 被災学校種=高,33,0.020846493998736577,2.0846
3,発生場所2=運動場・校庭（園庭） | 競技種目=ソフトボール | 被災学校種=高,33,0.020846493998736577,2.0846
3,性別=男 | 競技種目=バスケットボール | 被災学年=2,33,0.020846493998736577,2.0846
3,発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=バスケットボール | 被災学年=2,33,0.020846493998736577,2.0846
3,発生場所2=体育館・屋内運動場 | 競技種目=バスケットボール | 被災学年=2,33,0.020846493998736577,2.0846
3,発生場所1=学校外（園外） | 発生場所2=学校外運動場・競技場 | 被災学年=1,33,0.020846493998736577,2.0846
3,場合別2=体育的部活動 | 性別=女 | 発生場所1=学校内・校舎外（園内・園舎外）,33,0.020846493998736577,2.0846
3,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=廊下 | 被災学年=2,33,0.020846493998736577,2.0846
3,場合別2=登校（登園）中 | 発生場所2=道路 | 被災学年=3,33,0.020846493998736577,2.0846
3,被災学年=3 | 被災学校種=高 | 通学方法=自転車,33,0.020846493998736577,2.0846
3,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=18,33,0.020846493998736577,2.0846
3,性別=男 | 発生場所2=運動場・校庭（園庭） | 給付年度=18,33,0.020846493998736577,2.0846
3,性別=男 | 給付年度=18 | 被災学年=2,33,0.020846493998736577,2.0846
3,場合別2=登校（登園）中 | 発生場所2=道路 | 被災学年=2,33,0.020846493998736577,2.0846
3,和暦=平成 | 給付年度=19 | 被災学校種=中,33,0.020846493998736577,2.0846
3,場合別1=課外指導 | 給付年度=20 | 被災学校種=高,33,0.020846493998736577,2.0846
3,場合別2=体育的部活動 | 給付年度=20 | 被災学校種=高,33,0.020846493998736577,2.0846
3,場合別1=課外指導 | 性別=男 | 給付年度=21,33,0.020846493998736577,2.0846
3,場合別2=体育的部活動 | 性別=男 | 給付年度=21,33,0.020846493998736577,2.0846
3,場合別1=課外指導 | 性別=男 | 給付年度=23,33,0.020846493998736577,2.0846
3,場合別2=体育的部活動 | 性別=男 | 給付年度=23,33,0.020846493998736577,2.0846
3,和暦=平成 | 給付年度=27 | 被災学年=2,33,0.020846493998736577,2.0846
3,和暦=令和 | 発生場所1=学校外（園外） | 被災学年=1,33,0.020846493998736577,2.0846
3,和暦=令和 | 性別=男 | 発生場所2=道路,33,0.020846493998736577,2.0846
3,性別=男 | 発生場所2=運動場・校庭（園庭） | 給付年度=17,32,0.02021478205938092,2.0215
3,場合別1=休憩時間 | 性別=女 | 発生場所1=学校内・校舎外（園内・園舎外）,32,0.02021478205938092,2.0215
3,和暦=平成 | 給付年度=17 | 被災学年=3,32,0.02021478205938092,2.0215
3,場合別1=通学中 | 場合別2=下校（降園）中 | 通学方法=徒歩,32,0.02021478205938092,2.0215
3,場合別2=下校（降園）中 | 発生場所1=学校外（園外） | 通学方法=徒歩,32,0.02021478205938092,2.0215
3,和暦=平成 | 競技種目=野球（含軟式） | 被災学校種=中,32,0.02021478205938092,2.0215
3,場合別1=課外指導 | 性別=女 | 被災学年=1,32,0.02021478205938092,2.0215
3,和暦=平成 | 場合別1=課外指導 | 発生場所2=学校外体育館,32,0.02021478205938092,2.0215
3,和暦=平成 | 場合別2=体育的部活動 | 発生場所2=学校外体育館,32,0.02021478205938092,2.0215
3,場合別2=下校（降園）中 | 性別=女 | 通学方法=自転車,32,0.02021478205938092,2.0215
3,和暦=平成 | 発生場所1=学校外（園外） | 給付年度=18,32,0.02021478205938092,2.0215
3,和暦=平成 | 発生場所2=廊下 | 被災学校種=中,32,0.02021478205938092,2.0215
3,場合別1=通学中 | 場合別2=下校（降園）中 | 被災学校種=中,32,0.02021478205938092,2.0215
3,場合別2=下校（降園）中 | 発生場所1=学校外（園外） | 被災学校種=中,32,0.02021478205938092,2.0215
3,和暦=平成 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=19,32,0.02021478205938092,2.0215
3,和暦=平成 | 性別=女 | 給付年度=20,32,0.02021478205938092,2.0215
3,給付年度=20 | 被災学年=2 | 被災学校種=高,32,0.02021478205938092,2.0215
3,和暦=平成 | 発生場所1=学校外（園外） | 給付年度=22,32,0.02021478205938092,2.0215
3,場合別1=課外指導 | 性別=男 | 給付年度=22,32,0.02021478205938092,2.0215
3,場合別2=体育的部活動 | 性別=男 | 給付年度=22,32,0.02021478205938092,2.0215
3,場合別1=課外指導 | 給付年度=22 | 被災学校種=高,32,0.02021478205938092,2.0215
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=23,32,0.02021478205938092,2.0215
3,和暦=平成 | 給付年度=23 | 被災学年=2,32,0.02021478205938092,2.0215
3,和暦=平成 | 発生場所1=学校外（園外） | 給付年度=23,32,0.02021478205938092,2.0215
3,和暦=平成 | 給付年度=24 | 被災学年=2,32,0.02021478205938092,2.0215
3,和暦=平成 | 場合別1=課外指導 | 給付年度=24,32,0.02021478205938092,2.0215
3,性別=男 | 給付年度=25 | 被災学校種=高,32,0.02021478205938092,2.0215
3,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=27 | 被災学校種=高,32,0.02021478205938092,2.0215
3,和暦=令和 | 場合別1=各教科等 | 性別=男,32,0.02021478205938092,2.0215
3,和暦=令和 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=中,32,0.02021478205938092,2.0215
3,和暦=令和 | 競技種目=野球（含軟式） | 被災学年=1,32,0.02021478205938092,2.0215
3,和暦=令和 | 場合別1=通学中 | 性別=男,32,0.02021478205938092,2.0215
3,和暦=令和 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=2,32,0.02021478205938092,2.0215
3,和暦=令和 | 性別=男 | 給付年度=5,32,0.02021478205938092,2.0215
3,場合別2=休憩時間中 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=小,31,0.01958307012002527,1.9583
3,発生場所1=学校外（園外） | 発生場所2=道路 | 被災学校種=小,31,0.01958307012002527,1.9583
3,性別=女 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学校種=中,31,0.01958307012002527,1.9583
3,発生場所2=運動場・校庭（園庭） | 被災学年=1 | 被災学校種=中,31,0.01958307012002527,1.9583
3,場合別1=課外指導 | 発生場所2=体育館・屋内運動場 | 被災学校種=中,31,0.01958307012002527,1.9583
3,場合別2=体育的部活動 | 発生場所2=体育館・屋内運動場 | 被災学校種=中,31,0.01958307012002527,1.9583
3,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=体育館・屋内運動場 | 競技種目=バレーボール,31,0.01958307012002527,1.9583
3,場合別2=体育的部活動 | 性別=女 | 被災学年=1,31,0.01958307012002527,1.9583
3,場合別1=休憩時間 | 性別=男 | 被災学年=1,31,0.01958307012002527,1.9583
3,場合別1=課外指導 | 発生場所2=学校外運動場・競技場 | 被災学年=1,31,0.01958307012002527,1.9583
3,場合別2=体育的部活動 | 発生場所2=学校外運動場・競技場 | 被災学年=1,31,0.01958307012002527,1.9583
3,性別=男 | 発生場所2=学校外運動場・競技場 | 被災学年=1,31,0.01958307012002527,1.9583
3,場合別1=課外指導 | 性別=女 | 発生場所2=運動場・校庭（園庭）,31,0.01958307012002527,1.9583
3,場合別2=体育的部活動 | 性別=女 | 発生場所2=運動場・校庭（園庭）,31,0.01958307012002527,1.9583
3,和暦=平成 | 場合別1=休憩時間 | 被災学校種=高,31,0.01958307012002527,1.9583
3,和暦=平成 | 場合別2=登校（登園）中 | 被災学年=1,31,0.01958307012002527,1.9583
3,場合別2=登校（登園）中 | 被災学年=3 | 通学方法=自転車,31,0.01958307012002527,1.9583
3,場合別2=下校（降園）中 | 被災学年=2 | 被災学校種=高,31,0.01958307012002527,1.9583
3,場合別2=下校（降園）中 | 発生場所2=道路 | 被災学校種=中,31,0.01958307012002527,1.9583
3,性別=男 | 被災学校種=中 | 通学方法=自転車,31,0.01958307012002527,1.9583
3,場合別2=登校（登園）中 | 被災学年=2 | 通学方法=自転車,31,0.01958307012002527,1.9583
3,場合別2=下校（降園）中 | 性別=男 | 被災学年=2,31,0.01958307012002527,1.9583
3,和暦=平成 | 性別=女 | 給付年度=19,31,0.01958307012002527,1.9583
3,発生場所1=学校外（園外） | 給付年度=20 | 被災学校種=高,31,0.01958307012002527,1.9583
3,場合別2=体育的部活動 | 給付年度=22 | 被災学校種=高,31,0.01958307012002527,1.9583
3,場合別1=課外指導 | 給付年度=23 | 被災学校種=高,31,0.01958307012002527,1.9583
3,場合別2=体育的部活動 | 給付年度=23 | 被災学校種=高,31,0.01958307012002527,1.9583
3,和暦=平成 | 場合別2=体育的部活動 | 給付年度=24,31,0.01958307012002527,1.9583
3,場合別1=課外指導 | 場合別2=体育的部活動 | 給付年度=24,31,0.01958307012002527,1.9583
3,場合別1=課外指導 | 性別=男 | 給付年度=24,31,0.01958307012002527,1.9583
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=25,31,0.01958307012002527,1.9583
3,和暦=平成 | 発生場所2=運動場・校庭（園庭） | 給付年度=25,31,0.01958307012002527,1.9583
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 給付年度=25,31,0.01958307012002527,1.9583
3,和暦=平成 | 給付年度=25 | 被災学年=1,31,0.01958307012002527,1.9583
3,場合別1=課外指導 | 性別=男 | 給付年度=25,31,0.01958307012002527,1.9583
3,場合別2=体育的部活動 | 性別=男 | 給付年度=25,31,0.01958307012002527,1.9583
3,場合別1=課外指導 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=27,31,0.01958307012002527,1.9583
3,場合別2=体育的部活動 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=27,31,0.01958307012002527,1.9583
3,発生場所2=運動場・校庭（園庭） | 給付年度=27 | 被災学校種=高,31,0.01958307012002527,1.9583
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=28,31,0.01958307012002527,1.9583
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=29,31,0.01958307012002527,1.9583
3,和暦=令和 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=2,31,0.01958307012002527,1.9583
3,和暦=令和 | 発生場所1=学校外（園外） | 被災学年=2,31,0.01958307012002527,1.9583
3,和暦=令和 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=高,31,0.01958307012002527,1.9583
3,性別=女 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学校種=小,30,0.018951358180669616,1.8951
3,和暦=平成 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=17,30,0.018951358180669616,1.8951
3,場合別1=休憩時間 | 場合別2=休憩時間中 | 発生場所1=学校内・校舎外（園内・園舎外）,30,0.018951358180669616,1.8951
3,性別=男 | 被災学年=4 | 被災学校種=小,30,0.018951358180669616,1.8951
3,和暦=平成 | 発生場所2=道路 | 被災学校種=小,30,0.018951358180669616,1.8951
3,和暦=平成 | 場合別2=下校（降園）中 | 通学方法=徒歩,30,0.018951358180669616,1.8951
3,性別=男 | 発生場所1=学校外（園外） | 被災学校種=小,30,0.018951358180669616,1.8951
3,発生場所2=体育館・屋内運動場 | 被災学年=2 | 被災学校種=中,30,0.018951358180669616,1.8951
3,性別=女 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=3,30,0.018951358180669616,1.8951
3,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=野球（含軟式） | 被災学校種=中,30,0.018951358180669616,1.8951
