前件,後件,項目数,共起事例数,支持度,信頼度,lift
場合別2=登校（登園）中 | 発生場所2=道路,発生場所1=学校外（園外）,3,113,0.07138344914718889,1.0,3.1851106639839037
性別=男 | 発生場所2=学校外運動場・競技場,発生場所1=学校外（園外）,3,111,0.07012002526847758,1.0,3.1851106639839037
発生場所1=学校外（園外）,発生場所2=学校外運動場・競技場 | 被災学校種=高,3,107,0.06759317751105495,0.2152917505030181,3.1851106639839037
発生場所2=学校外運動場・競技場 | 被災学校種=高,発生場所1=学校外（園外）,3,107,0.06759317751105495,1.0,3.1851106639839037
場合別2=登校（登園）中 | 通学方法=自転車,発生場所1=学校外（園外）,3,106,0.06696146557169931,1.0,3.1851106639839037
発生場所2=道路 | 被災学年=1,発生場所1=学校外（園外）,3,104,0.065698041692988,1.0,3.1851106639839037
場合別2=下校（降園）中 | 通学方法=自転車,発生場所1=学校外（園外）,3,103,0.06506632975363234,1.0,3.1851106639839037
発生場所1=学校外（園外）,和暦=平成 | 発生場所2=学校外運動場・競技場,3,101,0.06380290587492103,0.20321931589537223,3.1851106639839037
和暦=平成 | 発生場所2=学校外運動場・競技場,発生場所1=学校外（園外）,3,101,0.06380290587492103,1.0,3.1851106639839037
発生場所1=学校外（園外）,性別=女 | 発生場所2=道路,3,100,0.06317119393556538,0.2012072434607646,3.1851106639839037
性別=女 | 発生場所2=道路,発生場所1=学校外（園外）,3,100,0.06317119393556538,1.0,3.1851106639839037
発生場所1=学校外（園外）,場合別1=通学中 | 被災学年=1,3,100,0.06317119393556538,0.2012072434607646,3.1851106639839037
場合別1=通学中 | 被災学年=1,発生場所1=学校外（園外）,3,100,0.06317119393556538,1.0,3.1851106639839037
場合別1=通学中 | 性別=女,発生場所1=学校外（園外）,3,97,0.06127605811749842,1.0,3.1851106639839037
被災学年=1 | 通学方法=自転車,発生場所1=学校外（園外）,3,95,0.06001263423878711,1.0,3.1851106639839037
場合別2=下校（降園）中 | 性別=男,発生場所1=学校外（園外）,3,91,0.0574857864813645,1.0,3.1851106639839037
和暦=平成 | 場合別2=登校（登園）中,発生場所1=学校外（園外）,3,89,0.05622236260265319,1.0,3.1851106639839037
発生場所2=道路 | 被災学年=2,発生場所1=学校外（園外）,3,85,0.05369551484523057,1.0,3.1851106639839037
場合別1=通学中 | 被災学年=2,発生場所1=学校外（園外）,3,83,0.05243209096651927,1.0,3.1851106639839037
場合別2=登校（登園）中 | 被災学校種=高,発生場所1=学校外（園外）,3,82,0.05180037902716361,1.0,3.1851106639839037
性別=女 | 通学方法=自転車,発生場所1=学校外（園外）,3,81,0.051168667087807956,1.0,3.1851106639839037
場合別2=下校（降園）中 | 被災学校種=高,発生場所1=学校外（園外）,3,79,0.04990524320909665,1.0,3.1851106639839037
発生場所2=学校外運動場・競技場 | 競技種目=野球（含軟式）,発生場所1=学校外（園外）,3,75,0.047378395451674035,1.0,3.1851106639839037
被災学年=2 | 通学方法=自転車,発生場所1=学校外（園外）,3,69,0.043588123815540114,1.0,3.1851106639839037
場合別2=登校（登園）中 | 性別=男,発生場所1=学校外（園外）,3,66,0.041692987997473153,1.0,3.1851106639839037
発生場所2=道路 | 被災学年=3,発生場所1=学校外（園外）,3,65,0.0410612760581175,1.0,3.1851106639839037
場合別1=通学中 | 被災学年=3,発生場所1=学校外（園外）,3,64,0.04042956411876184,1.0,3.1851106639839037
発生場所2=道路 | 被災学校種=中,発生場所1=学校外（園外）,3,63,0.03979785217940619,1.0,3.1851106639839037
場合別1=通学中 | 被災学校種=中,発生場所1=学校外（園外）,3,58,0.03663929248262792,1.0,3.1851106639839037
発生場所2=学校外運動場・競技場 | 被災学年=2,発生場所1=学校外（園外）,3,57,0.036007580543272265,1.0,3.1851106639839037
場合別2=下校（降園）中 | 被災学年=1,発生場所1=学校外（園外）,3,53,0.033480732785849655,1.0,3.1851106639839037
場合別2=登校（登園）中 | 性別=女,発生場所1=学校外（園外）,3,51,0.032217308907138344,1.0,3.1851106639839037
被災学年=3 | 通学方法=自転車,発生場所1=学校外（園外）,3,51,0.032217308907138344,1.0,3.1851106639839037
和暦=令和 | 発生場所2=道路,発生場所1=学校外（園外）,3,50,0.03158559696778269,1.0,3.1851106639839037
和暦=令和 | 場合別1=通学中,発生場所1=学校外（園外）,3,49,0.03095388502842704,1.0,3.1851106639839037
被災学校種=中 | 通学方法=自転車,発生場所1=学校外（園外）,3,48,0.030322173089071383,1.0,3.1851106639839037
場合別2=下校（降園）中 | 被災学年=2,発生場所1=学校外（園外）,3,46,0.029058749210360075,1.0,3.1851106639839037
和暦=令和 | 通学方法=自転車,発生場所1=学校外（園外）,3,45,0.028427037271004423,1.0,3.1851106639839037
場合別2=下校（降園）中 | 性別=女,発生場所1=学校外（園外）,3,44,0.027795325331648767,1.0,3.1851106639839037
通学方法=徒歩,発生場所1=学校外（園外）,2,43,0.027163613392293114,1.0,3.1851106639839037
場合別1=通学中 | 通学方法=徒歩,発生場所1=学校外（園外）,3,43,0.027163613392293114,1.0,3.1851106639839037
場合別2=登校（登園）中 | 被災学年=1,発生場所1=学校外（園外）,3,43,0.027163613392293114,1.0,3.1851106639839037
発生場所2=学校外体育館,発生場所1=学校外（園外）,2,40,0.025268477574226154,1.0,3.1851106639839037
和暦=平成 | 通学方法=徒歩,発生場所1=学校外（園外）,3,39,0.024636765634870498,1.0,3.1851106639839037
発生場所2=道路 | 通学方法=徒歩,発生場所1=学校外（園外）,3,37,0.02337334175615919,1.0,3.1851106639839037
場合別1=課外指導 | 発生場所2=学校外体育館,発生場所1=学校外（園外）,3,37,0.02337334175615919,1.0,3.1851106639839037
場合別2=体育的部活動 | 発生場所2=学校外体育館,発生場所1=学校外（園外）,3,37,0.02337334175615919,1.0,3.1851106639839037
和暦=平成 | 発生場所2=学校外体育館,発生場所1=学校外（園外）,3,35,0.022109917877447885,1.0,3.1851106639839037
場合別2=登校（登園）中 | 被災学年=2,発生場所1=学校外（園外）,3,35,0.022109917877447885,1.0,3.1851106639839037
場合別2=登校（登園）中 | 被災学年=3,発生場所1=学校外（園外）,3,34,0.02147820593809223,1.0,3.1851106639839037
発生場所2=学校外運動場・競技場 | 被災学年=1,発生場所1=学校外（園外）,3,33,0.020846493998736577,1.0,3.1851106639839037
場合別2=下校（降園）中 | 通学方法=徒歩,発生場所1=学校外（園外）,3,32,0.02021478205938092,1.0,3.1851106639839037
場合別2=下校（降園）中 | 被災学校種=中,発生場所1=学校外（園外）,3,32,0.02021478205938092,1.0,3.1851106639839037
発生場所2=道路 | 被災学校種=小,発生場所1=学校外（園外）,3,31,0.01958307012002527,1.0,3.1851106639839037
場合別1=通学中 | 被災学校種=小,発生場所1=学校外（園外）,3,29,0.01831964624131396,1.0,3.1851106639839037
発生場所2=学校外運動場・競技場 | 被災学年=3,発生場所1=学校外（園外）,3,29,0.01831964624131396,1.0,3.1851106639839037
性別=男 | 通学方法=徒歩,発生場所1=学校外（園外）,3,28,0.017687934301958308,1.0,3.1851106639839037
発生場所2=学校外体育館 | 被災学校種=高,発生場所1=学校外（園外）,3,28,0.017687934301958308,1.0,3.1851106639839037
和暦=令和 | 場合別2=登校（登園）中,発生場所1=学校外（園外）,3,28,0.017687934301958308,1.0,3.1851106639839037
被災学校種=小 | 通学方法=徒歩,発生場所1=学校外（園外）,3,26,0.016424510423247,1.0,3.1851106639839037
場合別2=下校（降園）中 | 被災学年=3,発生場所1=学校外（園外）,3,26,0.016424510423247,1.0,3.1851106639839037
性別=男 | 発生場所2=学校外体育館,発生場所1=学校外（園外）,3,25,0.015792798483891344,1.0,3.1851106639839037
場合別1=通学中 | 給付年度=20,発生場所1=学校外（園外）,3,25,0.015792798483891344,1.0,3.1851106639839037
発生場所2=道路 | 給付年度=20,発生場所1=学校外（園外）,3,25,0.015792798483891344,1.0,3.1851106639839037
発生場所2=学校外運動場・競技場 | 競技種目=サッカー・フットサル,発生場所1=学校外（園外）,3,23,0.014529374605180037,1.0,3.1851106639839037
場合別2=登校（登園）中 | 被災学校種=中,発生場所1=学校外（園外）,3,22,0.013897662665824383,1.0,3.1851106639839037
場合別2=下校（降園）中 | 被災学校種=小,発生場所1=学校外（園外）,3,21,0.013265950726468731,1.0,3.1851106639839037
発生場所2=学校外体育館 | 競技種目=バスケットボール,発生場所1=学校外（園外）,3,21,0.013265950726468731,1.0,3.1851106639839037
場合別1=通学中 | 給付年度=18,発生場所1=学校外（園外）,3,20,0.012634238787113077,1.0,3.1851106639839037
発生場所2=道路 | 給付年度=19,発生場所1=学校外（園外）,3,20,0.012634238787113077,1.0,3.1851106639839037
給付年度=20 | 通学方法=自転車,発生場所1=学校外（園外）,3,20,0.012634238787113077,1.0,3.1851106639839037
和暦=令和 | 場合別2=下校（降園）中,発生場所1=学校外（園外）,3,20,0.012634238787113077,1.0,3.1851106639839037
発生場所2=道路 | 給付年度=18,発生場所1=学校外（園外）,3,19,0.012002526847757423,1.0,3.1851106639839037
給付年度=18 | 通学方法=自転車,発生場所1=学校外（園外）,3,19,0.012002526847757423,1.0,3.1851106639839037
場合別1=通学中 | 給付年度=17,発生場所1=学校外（園外）,3,18,0.011370814908401769,1.0,3.1851106639839037
発生場所2=道路 | 給付年度=17,発生場所1=学校外（園外）,3,18,0.011370814908401769,1.0,3.1851106639839037
発生場所2=学校外体育館 | 被災学年=1,発生場所1=学校外（園外）,3,18,0.011370814908401769,1.0,3.1851106639839037
発生場所2=道路 | 給付年度=21,発生場所1=学校外（園外）,3,18,0.011370814908401769,1.0,3.1851106639839037
場合別1=通学中 | 給付年度=23,発生場所1=学校外（園外）,3,18,0.011370814908401769,1.0,3.1851106639839037
和暦=令和 | 発生場所2=学校外運動場・競技場,発生場所1=学校外（園外）,3,18,0.011370814908401769,1.0,3.1851106639839037
発生場所2=山林野（含スキー場）,発生場所1=学校外（園外）,2,17,0.010739102969046115,1.0,3.1851106639839037
場合別1=通学中 | 給付年度=19,発生場所1=学校外（園外）,3,17,0.010739102969046115,1.0,3.1851106639839037
発生場所2=道路 | 給付年度=22,発生場所1=学校外（園外）,3,17,0.010739102969046115,1.0,3.1851106639839037
発生場所2=道路 | 給付年度=23,発生場所1=学校外（園外）,3,17,0.010739102969046115,1.0,3.1851106639839037
和暦=平成 | 発生場所2=山林野（含スキー場）,発生場所1=学校外（園外）,3,16,0.01010739102969046,1.0,3.1851106639839037
給付年度=23 | 通学方法=自転車,発生場所1=学校外（園外）,3,16,0.01010739102969046,1.0,3.1851106639839037
発生場所2=道路 | 給付年度=26,発生場所1=学校外（園外）,3,16,0.01010739102969046,1.0,3.1851106639839037
発生場所1=学校外（園外）,場合別1=通学中,2,262,0.1655085281111813,0.5271629778672032,3.1851106639839033
発生場所1=学校外（園外）,場合別1=通学中 | 発生場所2=道路,3,254,0.16045483259633608,0.5110663983903421,3.1851106639839033
発生場所1=学校外（園外）,和暦=平成 | 発生場所2=道路,3,223,0.1408717624763108,0.448692152917505,3.1851106639839033
発生場所1=学校外（園外）,通学方法=自転車,2,218,0.13771320277953253,0.4386317907444668,3.1851106639839033
発生場所1=学校外（園外）,場合別1=通学中 | 通学方法=自転車,3,218,0.13771320277953253,0.4386317907444668,3.1851106639839033
発生場所1=学校外（園外）,発生場所2=道路 | 通学方法=自転車,3,217,0.13708149084017687,0.43661971830985913,3.1851106639839033
発生場所1=学校外（園外）,和暦=平成 | 通学方法=自転車,3,173,0.10928616550852811,0.34808853118712274,3.1851106639839033
発生場所1=学校外（園外）,性別=男 | 発生場所2=道路,3,173,0.10928616550852811,0.34808853118712274,3.1851106639839033
発生場所1=学校外（園外）,被災学校種=高 | 通学方法=自転車,3,160,0.10107391029690461,0.32193158953722334,3.1851106639839033
発生場所1=学校外（園外）,性別=男 | 通学方法=自転車,3,137,0.08654453569172457,0.27565392354124746,3.1851106639839033
発生場所1=学校外（園外）,場合別2=登校（登園）中,2,117,0.0739102969046115,0.23541247484909456,3.1851106639839033
発生場所1=学校外（園外）,場合別1=通学中 | 場合別2=登校（登園）中,3,117,0.0739102969046115,0.23541247484909456,3.1851106639839033
発生場所1=学校外（園外）,和暦=平成 | 場合別2=下校（降園）中,3,115,0.07264687302590019,0.23138832997987926,3.1851106639839033
発生場所1=学校外（園外）,性別=男 | 発生場所2=学校外運動場・競技場,3,111,0.07012002526847758,0.22334004024144868,3.1851106639839033
発生場所1=学校外（園外）,場合別2=登校（登園）中 | 通学方法=自転車,3,106,0.06696146557169931,0.21327967806841047,3.1851106639839033
発生場所1=学校外（園外）,発生場所2=道路 | 被災学年=1,3,104,0.065698041692988,0.20925553319919518,3.1851106639839033
発生場所1=学校外（園外）,場合別2=下校（降園）中 | 通学方法=自転車,3,103,0.06506632975363234,0.20724346076458752,3.1851106639839033
