N,N-gram,総出現回数,出現事例数,事例出現率（％）,N別順位
2,膝 蹴る,17,17,0.2213,696
2,意識 なくなる,17,17,0.2213,697
2,技 かける,17,17,0.2213,698
2,競技 場,17,17,0.2213,699
2,ボール 右手,17,17,0.2213,700
2,練習 参加,17,17,0.2213,701
2,ワン バウンド,17,17,0.2213,702
2,大会 試合,17,17,0.2213,703
2,下校 途中,17,17,0.2213,704
2,ボール 直撃,17,17,0.2213,705
2,崩す 倒れる,17,17,0.2213,706
2,日 目,17,16,0.2083,707
2,試合 出場,17,17,0.2213,708
2,柔道 場,17,17,0.2213,709
2,養護 教諭,17,17,0.2213,710
2,体育館 体育,17,17,0.2213,711
2,体育館 マット,17,17,0.2213,712
2,創 負う,17,17,0.2213,713
2,投げる 合う,17,17,0.2213,714
2,深い 切る,17,17,0.2213,715
2,額 打つ,17,16,0.2083,716
2,割れる 破片,17,17,0.2213,717
2,頭部 打つ,17,17,0.2213,718
2,後方 転倒,17,17,0.2213,719
2,地面 つく,17,17,0.2213,720
2,引っ掻く れる,17,17,0.2213,721
2,左手 人差し指,17,16,0.2083,722
2,チーム 蹴る,17,17,0.2213,723
2,部 疼痛,17,17,0.2213,724
2,負傷 眼,17,17,0.2213,725
2,挫創 瘢痕,17,17,0.2213,726
2,応急 処置,17,17,0.2213,727
2,ぶつかる 眼,17,16,0.2083,728
2,肘 眼,17,17,0.2213,729
2,治療 眼,17,17,0.2213,730
2,意識 不明,17,17,0.2213,731
2,搬送 入院,17,17,0.2213,732
2,右手 人差し指,17,17,0.2213,733
2,骨折 可動,17,17,0.2213,734
2,コンクリート 製,16,16,0.2083,735
2,投手 投げる,16,16,0.2083,736
2,さ ｍ,16,16,0.2083,737
2,ホーム ベース,16,15,0.1953,738
2,打ち返す れる,16,16,0.2083,739
2,落ちる しまう,16,16,0.2083,740
2,気 失う,16,16,0.2083,741
2,避ける きれる,16,16,0.2083,742
2,周 目,16,14,0.1822,743
2,ネット 支柱,16,16,0.2083,744
2,落とす しまう,16,16,0.2083,745
2,順番 待つ,16,16,0.2083,746
2,れる 形,16,16,0.2083,747
2,部 大会,16,16,0.2083,748
2,ネット 隙間,16,16,0.2083,749
2,相手 肩,16,16,0.2083,750
2,試合 ゴールキーパー,16,16,0.2083,751
2,顎 当たる,16,16,0.2083,752
2,本 歯,16,16,0.2083,753
2,治療 外傷,16,16,0.2083,754
2,歯 強い,16,16,0.2083,755
2,接触 バランス,16,16,0.2083,756
2,本 負傷,16,15,0.1953,757
2,野球 体育,16,16,0.2083,758
2,顔面 ボール,16,16,0.2083,759
2,ホッケー 部,16,16,0.2083,760
2,くる 友人,16,15,0.1953,761
2,下校 下り坂,16,16,0.2083,762
2,体育 バドミントン,16,16,0.2083,763
2,追いかける られる,16,16,0.2083,764
2,ジャンプ 着地,16,16,0.2083,765
2,ドア 開ける,16,16,0.2083,766
2,バット 当たる,16,16,0.2083,767
2,強打 しまう,16,16,0.2083,768
2,選手 膝,16,16,0.2083,769
2,後ろ 走る,16,16,0.2083,770
2,引っ掛かる 転倒,16,16,0.2083,771
2,ボール 至近,16,16,0.2083,772
2,頬 当たる,16,16,0.2083,773
2,さ cm,16,15,0.1953,774
2,昼休み 友人,16,16,0.2083,775
2,体育館 練習,16,16,0.2083,776
2,地面 打つ,16,16,0.2083,777
2,体操 部,16,16,0.2083,778
2,戻る くる,16,15,0.1953,779
2,反応 ない,16,16,0.2083,780
2,友人 ぶつかる,16,16,0.2083,781
2,試合 打球,16,16,0.2083,782
2,友人 追いかける,16,16,0.2083,783
2,担当 教諭,16,15,0.1953,784
2,ぶつかる ガラス,16,16,0.2083,785
2,当たる 切れる,16,16,0.2083,786
2,左下 肢,16,15,0.1953,787
2,肘 地面,16,16,0.2083,788
2,間 挟む,16,16,0.2083,789
2,肘 部,16,14,0.1822,790
2,左目 当たる,16,16,0.2083,791
2,脳 挫傷,16,16,0.2083,792
2,眼球 破裂,16,16,0.2083,793
2,減退 外傷,16,16,0.2083,794
2,障害 身体,16,16,0.2083,795
2,病院 ICD,16,16,0.2083,796
2,AED 使用,16,16,0.2083,797
2,教員 心肺,16,16,0.2083,798
2,動 回,16,16,0.2083,799
2,切断 れる,16,16,0.2083,800
2,救命 処置,16,16,0.2083,801
2,激しい ぶつかる,15,15,0.1953,802
2,られる ボール,15,15,0.1953,803
2,リレー 練習,15,15,0.1953,804
2,時限 体育,15,15,0.1953,805
2,倒れる しまう,15,15,0.1953,806
2,設置 れる,15,15,0.1953,807
2,練習 シュート,15,15,0.1953,808
2,ボール 追う,15,15,0.1953,809
2,衝突 負傷,15,15,0.1953,810
2,体 支える,15,15,0.1953,811
2,転倒 口,15,15,0.1953,812
2,引っ張る れる,15,15,0.1953,813
2,口元 直撃,15,15,0.1953,814
2,くる 相手,15,15,0.1953,815
2,理科 室,15,15,0.1953,816
2,手 抜ける,15,15,0.1953,817
2,崩す 前方,15,15,0.1953,818
2,床 面,15,14,0.1822,819
2,行く 相手,15,15,0.1953,820
2,前歯 折る,15,15,0.1953,821
2,折れる しまう,15,15,0.1953,822
2,実習 室,15,15,0.1953,823
2,練習 場,15,15,0.1953,824
2,窓 枠,15,15,0.1953,825
2,階段 手すり,15,15,0.1953,826
2,吹奏楽 部,15,15,0.1953,827
2,学習 時間,15,15,0.1953,828
2,机 角,15,15,0.1953,829
2,練習 着地,15,15,0.1953,830
2,れる しまう,15,13,0.1692,831
2,駐車 場,15,15,0.1953,832
2,手 出す,15,15,0.1953,833
2,卓球 部,15,15,0.1953,834
2,部 準備,15,15,0.1953,835
2,部 グラウンド,15,15,0.1953,836
2,バット 飛ぶ,15,15,0.1953,837
2,もつれる 転倒,15,15,0.1953,838
2,場 倒れる,15,15,0.1953,839
2,脱臼 破る,15,15,0.1953,840
2,バランス 崩れる,15,14,0.1822,841
2,友人 投げる,15,15,0.1953,842
2,日常 清掃,15,15,0.1953,843
2,当たる 救急,15,15,0.1953,844
2,場 試合,15,15,0.1953,845
2,挫創 負う,15,15,0.1953,846
2,地面 倒れる,15,15,0.1953,847
2,転倒 額,15,15,0.1953,848
2,左手 つく,15,15,0.1953,849
2,急性 硬い,15,15,0.1953,850
2,顔面 挫創,15,15,0.1953,851
2,試合 蹴る,15,15,0.1953,852
2,サッカー 遊ぶ,15,15,0.1953,853
2,膜 血腫,15,15,0.1953,854
2,器質 性,15,15,0.1953,855
2,性 精神,15,15,0.1953,856
2,精神 障害,15,15,0.1953,857
2,治療 顔面,15,15,0.1953,858
2,ドクター ヘリ,15,15,0.1953,859
2,運動 倒立,15,15,0.1953,860
2,眼 入る,15,15,0.1953,861
2,打撲 眼,15,15,0.1953,862
2,障害 外傷,15,15,0.1953,863
2,治療 眼球,15,15,0.1953,864
2,頚 髄,15,15,0.1953,865
2,処置 病院,15,15,0.1953,866
2,片 麻痺,15,15,0.1953,867
2,精巣 破裂,15,15,0.1953,868
2,側 頭部,14,14,0.1822,869
2,技 練習,14,14,0.1822,870
2,直接 当たる,14,14,0.1822,871
2,額 強打,14,14,0.1822,872
2,剣道 部,14,14,0.1822,873
2,～ ｍ,14,14,0.1822,874
2,バランス くずす,14,14,0.1822,875
2,打つ しまう,14,14,0.1822,876
2,走る 教室,14,14,0.1822,877
2,体育館 ドッジボール,14,14,0.1822,878
2,ネット 張る,14,14,0.1822,879
2,強打 救急,14,14,0.1822,880
2,カーブ 曲がる,14,14,0.1822,881
2,階 廊下,14,14,0.1822,882
2,バスケットボール 練習,14,14,0.1822,883
2,夏季 休業,14,14,0.1822,884
2,部 感覚,14,14,0.1822,885
2,道路 脇,14,14,0.1822,886
2,移動 せる,14,13,0.1692,887
2,歯 折る,14,14,0.1822,888
2,バッティング ボール,14,14,0.1822,889
2,サッカー ゲーム,14,14,0.1822,890
2,イレギュラー ボール,14,14,0.1822,891
2,打球 捕る,14,14,0.1822,892
2,イレギュラーバウンド ボール,14,14,0.1822,893
2,くる 口,14,14,0.1822,894
2,ボール 前歯,14,14,0.1822,895
2,自転車 走行,14,14,0.1822,896
2,衝突 前歯,14,14,0.1822,897
2,ぶつかる 歯,14,14,0.1822,898
2,走る 足,14,14,0.1822,899
2,床 顔,14,14,0.1822,900
2,打ちつける 前歯,14,14,0.1822,901
2,しまう 前歯,14,14,0.1822,902
2,試合 バッターボックス,14,14,0.1822,903
2,バッター 打球,14,14,0.1822,904
2,飛び出す くる,14,14,0.1822,905
2,壁 顔面,14,14,0.1822,906
2,顔面 口,14,14,0.1822,907
2,友人 けんか,14,14,0.1822,908
2,眼 刺さる,14,14,0.1822,909
2,ディフェンス 相手,14,14,0.1822,910
2,打つ 歯,14,14,0.1822,911
2,膝 強い,14,14,0.1822,912
2,ボール 直接,14,14,0.1822,913
2,打球 直接,14,14,0.1822,914
2,グラウンド 練習,14,14,0.1822,915
2,鬼 逃げる,14,14,0.1822,916
2,竹 棒,14,9,0.1172,917
2,球 出し,14,14,0.1822,918
2,膝 強打,14,14,0.1822,919
2,帰り 会,14,14,0.1822,920
2,クラス 男子,14,14,0.1822,921
2,スキー 板,14,13,0.1692,922
2,パス 練習,14,14,0.1822,923
2,負傷 前歯,14,14,0.1822,924
2,練習 トス,14,14,0.1822,925
2,投げる 遊ぶ,14,14,0.1822,926
2,打席 立つ,14,14,0.1822,927
2,野球 練習,14,14,0.1822,928
2,切れる 出血,14,14,0.1822,929
2,足 引っ掛かる,14,14,0.1822,930
2,友人 鬼ごっこ,14,14,0.1822,931
2,金属 製,14,14,0.1822,932
2,転倒 コンクリート,14,14,0.1822,933
2,他校 運動,14,14,0.1822,934
2,折 欠損,14,14,0.1822,935
2,足 かける,14,14,0.1822,936
2,ぶつかる 頬,14,14,0.1822,937
2,ぶつける 切る,14,14,0.1822,938
2,相手 歯,14,14,0.1822,939
2,額 切る,14,14,0.1822,940
2,調理 実習,14,14,0.1822,941
2,左上 腕骨,14,12,0.1562,942
2,乗る バランス,14,14,0.1822,943
2,位 端,14,12,0.1562,944
2,手術 肘,14,14,0.1822,945
2,試合 外,14,14,0.1822,946
2,眼 鼻,14,14,0.1822,947
2,選手 蹴る,14,14,0.1822,948
2,右目 当たる,14,14,0.1822,949
2,下肢 麻痺,14,14,0.1822,950
2,AED 救命,14,14,0.1822,951
2,後日 ICD,14,14,0.1822,952
2,ＡＥＤ 除,14,14,0.1822,953
2,降りる 足,13,13,0.1692,954
2,尻もち つく,13,13,0.1692,955
2,教師 指導,13,13,0.1692,956
2,頭 ぶつかる,13,13,0.1692,957
2,選手 頭,13,13,0.1692,958
2,昼休み 運動,13,13,0.1692,959
2,塁 ベース,13,12,0.1562,960
2,レシーブ 練習,13,13,0.1692,961
2,絡まる 転倒,13,13,0.1692,962
2,友人 ボール,13,13,0.1692,963
2,自主 練習,13,13,0.1692,964
2,転倒 右足,13,13,0.1692,965
2,マット 落ちる,13,11,0.1432,966
2,左足 関節,13,13,0.1692,967
2,ボール 相手,13,13,0.1692,968
2,ボール ネット,13,13,0.1692,969
2,時間 鬼ごっこ,13,13,0.1692,970
2,前歯 強い,13,13,0.1692,971
2,鬼ごっこ 逃げる,13,13,0.1692,972
2,教室 入る,13,12,0.1562,973
2,うつ 伏せ,13,13,0.1692,974
2,折 脱臼,13,13,0.1692,975
2,打球 飛ぶ,13,13,0.1692,976
2,雨 降る,13,13,0.1692,977
2,相手 接触,13,13,0.1692,978
2,外野 守備,13,13,0.1692,979
2,顔 ぶつかる,13,13,0.1692,980
2,選手 タックル,13,12,0.1562,981
2,顔 直撃,13,13,0.1692,982
2,自転車 競技,13,13,0.1692,983
2,足 引っかかる,13,13,0.1692,984
2,引っかかる 転倒,13,13,0.1692,985
2,打ち付ける 前歯,13,13,0.1692,986
2,道路 段差,13,13,0.1692,987
2,部 打つ,13,13,0.1692,988
2,前歯 ぶつける,13,13,0.1692,989
2,ボール とる,13,13,0.1692,990
2,強い ぶつかる,13,13,0.1692,991
2,ピッチャー 投球,13,13,0.1692,992
2,歯 破る,13,13,0.1692,993
2,跳ね返る くる,13,13,0.1692,994
2,体育 水泳,13,13,0.1692,995
2,持つ 傘,13,13,0.1692,996
2,待つ 間,13,12,0.1562,997
2,バック ネット,13,11,0.1432,998
2,顔面 殴る,13,13,0.1692,999
2,試合 キャッチャー,13,13,0.1692,1000
2,唇 切る,13,13,0.1692,1001
2,ふざける 友人,13,13,0.1692,1002
2,転倒 道路,13,13,0.1692,1003
2,落下 顔面,13,13,0.1692,1004
2,しまう 転倒,13,13,0.1692,1005
2,床 打つ,13,13,0.1692,1006
2,頭 顔,13,13,0.1692,1007
2,くる 避ける,13,13,0.1692,1008
2,コンクリート 部分,13,12,0.1562,1009
2,後ろ 押す,13,13,0.1692,1010
2,止まる きれる,13,13,0.1692,1011
2,クラス 友人,13,13,0.1692,1012
2,足 つまずく,13,13,0.1692,1013
2,教室 後方,13,13,0.1692,1014
2,打つ れる,13,13,0.1692,1015
2,ボール 股間,13,13,0.1692,1016
2,取る 相手,13,13,0.1692,1017
2,試合 打席,13,13,0.1692,1018
2,守備 打球,13,13,0.1692,1019
2,足 すべる,13,13,0.1692,1020
2,野球 場,13,13,0.1692,1021
2,朝礼 台,13,9,0.1172,1022
2,放課後 部,13,13,0.1692,1023
2,顔 上げる,13,13,0.1692,1024
2,付近 直撃,13,13,0.1692,1025
2,他校 体育館,13,13,0.1692,1026
2,野球 試合,13,13,0.1692,1027
2,試合 ピッチャー,13,13,0.1692,1028
2,投げる 石,13,13,0.1692,1029
2,ガラス 手,13,13,0.1692,1030
2,滑る 落下,13,13,0.1692,1031
2,試合 味方,13,13,0.1692,1032
2,開 脚,13,12,0.1562,1033
2,床 落下,13,13,0.1692,1034
2,転倒 右腕,13,13,0.1692,1035
2,校庭 サッカー,13,13,0.1692,1036
2,負う 醜状,13,13,0.1692,1037
2,きれる 眼,13,13,0.1692,1038
2,バウンド 眼,13,13,0.1692,1039
2,房 出血,13,13,0.1692,1040
2,障害 視野,13,13,0.1692,1041
2,視力 調節,13,13,0.1692,1042
2,力 減退,13,13,0.1692,1043
2,斑 円,13,13,0.1692,1044
2,円 孔,13,13,0.1692,1045
2,心室 細,13,13,0.1692,1046
2,m 走る,13,12,0.1562,1047
2,髄 損傷,13,13,0.1692,1048
2,丸 鋸,13,7,0.0911,1049
2,指 切断,13,13,0.1692,1050
2,下腹 部,13,13,0.1692,1051
2,器 植込み,13,13,0.1692,1052
2,キャッチボール 相手,12,12,0.1562,1053
2,ごと 転倒,12,12,0.1562,1054
2,練習 段,12,12,0.1562,1055
2,頭部 直撃,12,12,0.1562,1056
2,登校 道路,12,12,0.1562,1057
2,登校 自転車,12,12,0.1562,1058
2,時間 目,12,11,0.1432,1059
2,ボール きれる,12,12,0.1562,1060
2,友人 名,12,12,0.1562,1061
2,重い さ,12,12,0.1562,1062
2,失う 救急,12,12,0.1562,1063
2,周 走る,12,11,0.1432,1064
2,廊下 窓,12,12,0.1562,1065
2,排水 溝,12,10,0.1302,1066
2,ガラス 扉,12,12,0.1562,1067
2,椅子 座る,12,12,0.1562,1068
2,顔面 前歯,12,12,0.1562,1069
2,操作 誤る,12,12,0.1562,1070
2,頭 口,12,12,0.1562,1071
2,床 前歯,12,12,0.1562,1072
2,倒れる 前歯,12,12,0.1562,1073
2,自転車 ハンドル,12,12,0.1562,1074
2,上顎 前歯,12,12,0.1562,1075
2,医療 機関,12,12,0.1562,1076
2,発見 れる,12,12,0.1562,1077
2,滑る 顔面,12,12,0.1562,1078
2,バット 顔面,12,12,0.1562,1079
2,肘 前歯,12,12,0.1562,1080
2,ゲーム 相手,12,12,0.1562,1081
2,唇 切れる,12,12,0.1562,1082
2,直撃 しまう,12,12,0.1562,1083
2,打球 イレギュラーバウンド,12,12,0.1562,1084
2,ノック 打球,12,12,0.1562,1085
2,選手 ボール,12,11,0.1432,1086
2,踏み外す 転倒,12,12,0.1562,1087
2,スピード 出る,12,12,0.1562,1088
2,抜ける しまう,12,12,0.1562,1089
2,歯 強打,12,12,0.1562,1090
2,金属 バット,12,12,0.1562,1091
2,床 歯,12,12,0.1562,1092
2,バッターボックス 入る,12,12,0.1562,1093
2,上下 前歯,12,12,0.1562,1094
2,課題 研究,12,12,0.1562,1095
2,崩す 落下,12,12,0.1562,1096
2,友人 押す,12,12,0.1562,1097
2,園 外,12,12,0.1562,1098
2,振る 下ろす,12,12,0.1562,1099
2,顎 負傷,12,12,0.1562,1100
2,前歯 抜ける,12,12,0.1562,1101
2,廊下 ふざける,12,12,0.1562,1102
2,頬 負傷,12,12,0.1562,1103
2,他校 グラウンド,12,12,0.1562,1104
2,衝突 顔面,12,12,0.1562,1105
2,転ぶ しまう,12,12,0.1562,1106
2,擦り傷 負う,12,12,0.1562,1107
2,下校 友人,12,12,0.1562,1108
2,くる 足,12,12,0.1562,1109
2,自転車 帰宅,12,12,0.1562,1110
2,みる られる,12,12,0.1562,1111
2,着地 膝,12,12,0.1562,1112
2,部 マネージャー,12,12,0.1562,1113
2,祭 練習,12,12,0.1562,1114
2,走る 終える,12,12,0.1562,1115
2,歩く 出す,12,12,0.1562,1116
2,ボール 見失う,12,12,0.1562,1117
2,頭部 強い,12,12,0.1562,1118
2,チアリーディング 部,12,12,0.1562,1119
2,ひっかかる 転倒,12,12,0.1562,1120
2,軟式 野球,12,12,0.1562,1121
2,練習 投手,12,12,0.1562,1122
2,階段 つまずく,12,12,0.1562,1123
2,段差 つまずく,12,12,0.1562,1124
2,床 打ち付ける,12,12,0.1562,1125
2,昼休み 校庭,12,12,0.1562,1126
2,試合 終了,12,12,0.1562,1127
2,練習 友人,12,12,0.1562,1128
2,練習 グラウンド,12,12,0.1562,1129
2,教室 走る,12,12,0.1562,1130
2,顔 打ち付ける,12,12,0.1562,1131
2,ダブルス 試合,12,12,0.1562,1132
2,打ち付ける 救急,12,12,0.1562,1133
2,当たる 頬,12,12,0.1562,1134
2,かかる 熱傷,12,12,0.1562,1135
2,骨 幹部,12,12,0.1562,1136
2,遊ぶ 本,12,12,0.1562,1137
2,チャイム 鳴る,12,12,0.1562,1138
2,室 行く,12,12,0.1562,1139
2,手 指,12,12,0.1562,1140
2,頬 引っ掻く,12,12,0.1562,1141
2,掛ける られる,12,12,0.1562,1142
2,膝 関節,12,11,0.1432,1143
2,保育 者,12,10,0.1302,1144
2,場 柔道,12,12,0.1562,1145
2,体育 柔道,12,12,0.1562,1146
2,打つ 練習,12,12,0.1562,1147
2,手術 醜状,12,12,0.1562,1148
2,分 程度,12,12,0.1562,1149
2,頭 眼,12,12,0.1562,1150
2,視 眼,12,12,0.1562,1151
2,マシン ボール,12,12,0.1562,1152
2,挫創 線,12,12,0.1562,1153
2,治療 大腿,12,12,0.1562,1154
2,誤る 眼,12,12,0.1562,1155
2,球 眼,12,12,0.1562,1156
2,出血 眼,12,12,0.1562,1157
2,当たる 痛める,12,12,0.1562,1158
2,崩れる 倒れる,12,12,0.1562,1159
2,手術 眼,12,12,0.1562,1160
2,性 白内障,12,12,0.1562,1161
2,性 網膜,12,11,0.1432,1162
2,走る 終わる,12,12,0.1562,1163
2,れる 指,12,12,0.1562,1164
2,背中 強打,12,12,0.1562,1165
2,心臓 マッサージ,12,11,0.1432,1166
2,麻痺 残存,12,12,0.1562,1167
2,障害 四肢,12,12,0.1562,1168
2,蘇生 ＡＥＤ,12,12,0.1562,1169
2,AED 装着,12,12,0.1562,1170
2,骨折 肘,12,12,0.1562,1171
2,挟む 負傷,12,12,0.1562,1172
2,小指 ボール,12,12,0.1562,1173
2,指 負傷,12,12,0.1562,1174
2,頭 痛い,11,11,0.1432,1175
2,部 野球,11,11,0.1432,1176
2,頭部 負傷,11,11,0.1432,1177
2,パス れる,11,11,0.1432,1178
2,頭部 ぶつける,11,11,0.1432,1179
2,練習 隣,11,11,0.1432,1180
2,バスケット ゴール,11,9,0.1172,1181
2,シュート 相手,11,11,0.1432,1182
2,頭 落下,11,11,0.1432,1183
2,コート 外,11,10,0.1302,1184
2,ドッジボール ボール,11,11,0.1432,1185
2,上腕 部,11,11,0.1432,1186
2,額 ぶつかる,11,11,0.1432,1187
2,ボール ヘディング,11,11,0.1432,1188
2,ボール 当たり,11,11,0.1432,1189
2,取る ボール,11,11,0.1432,1190
2,耳 聴力,11,11,0.1432,1191
2,性 てんかん,11,11,0.1432,1192
2,コンクリート 地面,11,11,0.1432,1193
2,首 捻る,11,11,0.1432,1194
2,練習 終わる,11,11,0.1432,1195
2,部 合宿,11,11,0.1432,1196
2,更衣 室,11,11,0.1432,1197
2,下駄 箱,11,7,0.0911,1198
2,形 転倒,11,11,0.1432,1199
2,原動機 付,11,11,0.1432,1200
2,付 自転車,11,11,0.1432,1201
2,雑巾 がけ,11,9,0.1172,1202
2,下校 通学,11,11,0.1432,1203
2,肘 口,11,11,0.1432,1204
2,歯 ぶつける,11,11,0.1432,1205
2,前歯 破損,11,11,0.1432,1206
2,膝 顔面,11,11,0.1432,1207
2,本 抜け落ちる,11,11,0.1432,1208
2,しまう 歯,11,11,0.1432,1209
2,部 フリー,11,11,0.1432,1210
2,移動 階段,11,11,0.1432,1211
2,階段 踏み外す,11,11,0.1432,1212
2,ブレーキ かかる,11,11,0.1432,1213
2,顎 打つ,11,11,0.1432,1214
2,崩す 転落,11,11,0.1432,1215
2,出る 走る,11,11,0.1432,1216
2,戻る 途中,11,11,0.1432,1217
2,口 歯,11,11,0.1432,1218
2,顎 歯,11,10,0.1302,1219
2,キャッチボール ボール,11,11,0.1432,1220
2,捕る 損ねる,11,11,0.1432,1221
2,ノック れる,11,11,0.1432,1222
2,口腔 内,11,11,0.1432,1223
2,離れる しまう,11,11,0.1432,1224
2,座る 友人,11,11,0.1432,1225
2,手 出る,11,11,0.1432,1226
2,通る かかる,11,11,0.1432,1227
2,転倒 相手,11,11,0.1432,1228
2,ボール レシーブ,11,11,0.1432,1229
2,口 前歯,11,11,0.1432,1230
2,水泳 指導,11,11,0.1432,1231
2,顔面 打ちつける,11,11,0.1432,1232
2,取る 走る,11,11,0.1432,1233
2,バッティング 打球,11,11,0.1432,1234
2,裂創 負う,11,11,0.1432,1235
2,順番 待ち,11,11,0.1432,1236
2,バッター 振る,11,11,0.1432,1237
2,顔面 膝,11,10,0.1302,1238
2,練習 球,11,11,0.1432,1239
2,マット 着地,11,11,0.1432,1240
2,練習 走る,11,11,0.1432,1241
2,顔 強い,11,11,0.1432,1242
2,長い さ,11,11,0.1432,1243
2,教室 友達,11,11,0.1432,1244
2,足 引っ掛ける,11,11,0.1432,1245
2,場 体育,11,11,0.1432,1246
2,試合 試合,11,11,0.1432,1247
2,ピッチャー バッター,11,11,0.1432,1248
2,部 参加,11,10,0.1302,1249
2,手 放す,11,11,0.1432,1250
2,部員 打つ,11,11,0.1432,1251
2,くる 頭部,11,11,0.1432,1252
2,経過 観察,11,11,0.1432,1253
2,体育 グラウンド,11,11,0.1432,1254
2,グラウンド サッカー,11,11,0.1432,1255
2,ソフトボール 練習,11,11,0.1432,1256
2,打球 ネット,11,11,0.1432,1257
2,選手 打つ,11,11,0.1432,1258
2,れる 相手,11,11,0.1432,1259
2,転倒 左腕,11,11,0.1432,1260
2,総合 的,11,11,0.1432,1261
2,的 学習,11,11,0.1432,1262
2,追いかける 走る,11,11,0.1432,1263
2,顎 床,11,11,0.1432,1264
2,場 ノック,11,11,0.1432,1265
2,強い 押す,11,11,0.1432,1266
2,敷地 内,11,11,0.1432,1267
2,遊具 遊ぶ,11,11,0.1432,1268
2,膝 負傷,11,11,0.1432,1269
2,武道 場,11,11,0.1432,1270
2,クラス マッチ,11,9,0.1172,1271
2,階段 上る,11,11,0.1432,1272
2,学級 ホームルーム,11,11,0.1432,1273
2,階段 踊り場,11,11,0.1432,1274
2,火傷 負う,11,11,0.1432,1275
2,蹴る 相手,11,11,0.1432,1276
2,角 ぶつける,11,11,0.1432,1277
2,膝 部,11,11,0.1432,1278
2,走る 逃げる,11,11,0.1432,1279
2,切り傷 負う,11,11,0.1432,1280
2,顔面 切る,11,11,0.1432,1281
2,ふく ら,11,11,0.1432,1282
2,職員 室,11,10,0.1302,1283
2,ひっかく 傷,11,11,0.1432,1284
2,目 当たる,11,11,0.1432,1285
2,れる 頬,11,11,0.1432,1286
2,防火 扉,11,8,0.1041,1287
2,部 切る,11,11,0.1432,1288
2,幹部 骨折,11,11,0.1432,1289
2,右手 つく,11,11,0.1432,1290
2,つく しまう,11,11,0.1432,1291
2,一緒 遊ぶ,11,11,0.1432,1292
2,走る ゴール,11,11,0.1432,1293
2,教室 ドア,11,11,0.1432,1294
2,眼 直接,11,11,0.1432,1295
2,靴 履く,11,11,0.1432,1296
2,関節 脱臼,11,11,0.1432,1297
2,跳ぶ 練習,11,11,0.1432,1298
2,体験 学習,11,11,0.1432,1299
2,左手 地面,11,11,0.1432,1300
2,破片 眼,11,11,0.1432,1301
2,挟む しまう,11,11,0.1432,1302
2,ほお 引っかく,11,11,0.1432,1303
2,遠い 位,11,11,0.1432,1304
2,疼痛 残存,11,11,0.1432,1305
2,当たる 複,11,11,0.1432,1306
2,負傷 手術,11,11,0.1432,1307
2,止血 救急,11,11,0.1432,1308
2,屋内 運動,11,11,0.1432,1309
2,負傷 冷却,11,11,0.1432,1310
2,当たる 眼球,11,11,0.1432,1311
2,眼 見える,11,11,0.1432,1312
2,練習 開始,11,9,0.1172,1313
2,頭痛 発現,11,11,0.1432,1314
2,性 黄,11,10,0.1302,1315
